2026-06-18 14:41:21 | INFO     | app.main:<module>:15 - Initializing FastAPI application
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_url:65 - Validating image URL: https://example.com/dog.jpg
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_url:74 - Image URL validation passed: https://example.com/dog.jpg
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_animal_breed:81 - Validating animal_breed: ['dog', 'Golden Retriever']
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_animal_breed:92 - Animal breed validation passed: ['dog', 'Golden Retriever']
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_age:37 - Validating age: 20
2026-06-18 14:41:29 | ERROR    | app.schemas.pet_schemas:validate_age:42 - Age exceeds realistic maximum (15 years), got: 20
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_gender:99 - Validating gender: male
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_gender:103 - Gender validation passed: male
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_vaccines:110 - Validating vaccines: ['rabies', 'parvovirus']
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_vaccines:141 - Vaccines validation passed for dog: ['rabies', 'parvovirus']
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_weight:51 - Validating weight: 8.5 kg
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_weight:58 - Weight validation passed: 8.5 kg
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_url:65 - Validating image URL: https://example.com/dog.jpg
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_url:74 - Image URL validation passed: https://example.com/dog.jpg
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_animal_breed:81 - Validating animal_breed: ['dog', 'Golden Retriever']
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_animal_breed:92 - Animal breed validation passed: ['dog', 'Golden Retriever']
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_age:37 - Validating age: 3
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_age:44 - Age validation passed: 3
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_gender:99 - Validating gender: male
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_gender:103 - Gender validation passed: male
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_vaccines:110 - Validating vaccines: ['rabies', 'parvovirus']
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_vaccines:141 - Vaccines validation passed for dog: ['rabies', 'parvovirus']
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_weight:51 - Validating weight: 15.0 kg
2026-06-18 14:41:29 | ERROR    | app.schemas.pet_schemas:validate_weight:56 - Weight exceeds realistic maximum (10 kg), got: 15.0
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_url:65 - Validating image URL: https://example.com/cat.jpg
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_url:74 - Image URL validation passed: https://example.com/cat.jpg
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_animal_breed:81 - Validating animal_breed: ['cat', 'Persian']
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_animal_breed:92 - Animal breed validation passed: ['cat', 'Persian']
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_age:37 - Validating age: 2
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_age:44 - Age validation passed: 2
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_gender:99 - Validating gender: female
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_gender:103 - Gender validation passed: female
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_vaccines:110 - Validating vaccines: ['rabies', 'feline triple']
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_vaccines:141 - Vaccines validation passed for cat: ['rabies', 'feline triple']
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_weight:51 - Validating weight: 4.2 kg
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_weight:58 - Weight validation passed: 4.2 kg
2026-06-18 14:41:29 | INFO     | app.routes.pet_routes:register_pet_route:29 - POST /pets/register - Pet registration request for name: Whiskers
2026-06-18 14:41:29 | INFO     | app.services.pet_service:register_pet:51 - Pet registration attempt for name: Whiskers
2026-06-18 14:41:29 | INFO     | app.services.backblaze_service:get_image_url:98 - Getting public URL for file: https://example.com/cat.jpg
2026-06-18 14:41:29 | ERROR    | app.services.backblaze_service:get_b2_api:33 - Failed to authorize with Backblaze: Invalid authorization token. Server said:  (bad_auth_token)
2026-06-18 14:41:29 | ERROR    | app.services.backblaze_service:get_image_url:112 - Failed to get public URL for file: Failed to authorize with Backblaze
2026-06-18 14:41:29 | ERROR    | app.services.pet_service:register_pet:63 - Failed to get image URL from Backblaze: Failed to get public URL for file
2026-06-18 14:41:29 | WARNING  | app.routes.pet_routes:register_pet_route:54 - Pet registration failed: Failed to get image URL from Backblaze
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_url:65 - Validating image URL: https://example.com/dog.jpg
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_url:74 - Image URL validation passed: https://example.com/dog.jpg
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_animal_breed:81 - Validating animal_breed: ['dog', 'Golden Retriever']
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_animal_breed:92 - Animal breed validation passed: ['dog', 'Golden Retriever']
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_age:37 - Validating age: 3
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_age:44 - Age validation passed: 3
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_gender:99 - Validating gender: male
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_gender:103 - Gender validation passed: male
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_vaccines:110 - Validating vaccines: ['rabies', 'parvovirus']
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_vaccines:141 - Vaccines validation passed for dog: ['rabies', 'parvovirus']
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_weight:51 - Validating weight: 8.5 kg
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_weight:58 - Weight validation passed: 8.5 kg
2026-06-18 14:41:29 | INFO     | app.routes.pet_routes:register_pet_route:29 - POST /pets/register - Pet registration request for name: Buddy
2026-06-18 14:41:29 | WARNING  | app.routes.pet_routes:register_pet_route:36 - Pet registration denied for user: adopter@test.com - role: adopter
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_url:65 - Validating image URL: https://example.com/dog.jpg
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_url:74 - Image URL validation passed: https://example.com/dog.jpg
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_animal_breed:81 - Validating animal_breed: ['dog', 'Golden Retriever']
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_animal_breed:92 - Animal breed validation passed: ['dog', 'Golden Retriever']
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_age:37 - Validating age: 4
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_age:44 - Age validation passed: 4
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_gender:99 - Validating gender: male
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_gender:103 - Gender validation passed: male
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_vaccines:110 - Validating vaccines: ['rabies']
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_vaccines:141 - Vaccines validation passed for dog: ['rabies']
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_weight:51 - Validating weight: 9.0 kg
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_weight:58 - Weight validation passed: 9.0 kg
2026-06-18 14:41:29 | INFO     | app.routes.pet_routes:update_pet_route:75 - PUT /pets/P1 - Pet update request
2026-06-18 14:41:29 | INFO     | app.services.pet_service:update_pet:136 - Pet update attempt for ID: P1
2026-06-18 14:41:29 | WARNING  | app.services.pet_service:update_pet:148 - Pet not found with ID: P1
2026-06-18 14:41:29 | WARNING  | app.routes.pet_routes:update_pet_route:98 - Pet update failed: Pet not found
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_url:65 - Validating image URL: https://example.com/dog.jpg
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_url:74 - Image URL validation passed: https://example.com/dog.jpg
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_animal_breed:81 - Validating animal_breed: ['dog', 'Golden Retriever']
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_animal_breed:92 - Animal breed validation passed: ['dog', 'Golden Retriever']
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_age:37 - Validating age: 4
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_age:44 - Age validation passed: 4
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_gender:99 - Validating gender: male
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_gender:103 - Gender validation passed: male
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_vaccines:110 - Validating vaccines: ['rabies']
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_vaccines:141 - Vaccines validation passed for dog: ['rabies']
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_weight:51 - Validating weight: 9.0 kg
2026-06-18 14:41:29 | INFO     | app.schemas.pet_schemas:validate_weight:58 - Weight validation passed: 9.0 kg
2026-06-18 14:41:29 | INFO     | app.routes.pet_routes:update_pet_route:75 - PUT /pets/P1 - Pet update request
2026-06-18 14:41:29 | INFO     | app.services.pet_service:update_pet:136 - Pet update attempt for ID: P1
2026-06-18 14:41:29 | WARNING  | app.services.pet_service:update_pet:148 - Pet not found with ID: P1
2026-06-18 14:41:29 | WARNING  | app.routes.pet_routes:update_pet_route:98 - Pet update failed: Pet not found
2026-06-18 14:41:29 | INFO     | app.routes.pet_routes:list_pets_route:117 - GET /pets/ - List pets request
2026-06-18 14:41:29 | INFO     | app.services.pet_service:list_pets:192 - Listing all pets
2026-06-18 14:41:29 | ERROR    | app.services.pet_service:list_pets:225 - Failed to retrieve pets from MongoDB: 'async for' requires an object with __aiter__ method, got coroutine
2026-06-18 14:41:29 | ERROR    | app.routes.pet_routes:list_pets_route:136 - Unexpected error during pet listing: Failed to retrieve pets from database
2026-06-18 14:41:29 | INFO     | app.routes.pet_routes:list_pets_route:117 - GET /pets/ - List pets request
2026-06-18 14:41:29 | WARNING  | app.routes.pet_routes:list_pets_route:122 - Pet listing denied for user: adopter@test.com - role: adopter
2026-06-18 14:52:23 | INFO     | app.main:<module>:15 - Initializing FastAPI application
2026-06-18 14:52:23 | INFO     | app.main:<module>:20 - Session middleware configured
2026-06-18 14:52:23 | INFO     | app.main:<module>:30 - CORS middleware configured
2026-06-18 14:52:23 | INFO     | app.main:<module>:34 - Authentication routes registered
2026-06-18 14:52:23 | INFO     | app.main:<module>:37 - Admin routes registered
2026-06-18 14:52:23 | INFO     | app.main:<module>:40 - Adopter routes registered
2026-06-18 14:52:23 | INFO     | app.main:<module>:43 - Backblaze routes registered
2026-06-18 14:52:23 | INFO     | app.main:<module>:46 - Pet routes registered
2026-06-18 14:52:23 | INFO     | app.main:<module>:48 - FastAPI application initialized successfully
2026-06-18 14:52:23 | INFO     | app.routes.admin_routes:admin_dashboard:24 - GET /admin/dashboard - Request from user: admin@test.com
2026-06-18 14:52:23 | INFO     | app.routes.admin_routes:admin_dashboard:37 - Admin dashboard accessed successfully by user: admin@test.com
2026-06-18 14:52:23 | INFO     | app.routes.admin_routes:admin_dashboard:24 - GET /admin/dashboard - Request from user: regular@test.com
2026-06-18 14:52:23 | WARNING  | app.routes.admin_routes:admin_dashboard:28 - Access denied for user: regular@test.com - role: adopter
2026-06-18 14:52:23 | WARNING  | app.utils.jwt.jwt_utils:verify_token:78 - Token verification failed - No credentials provided
2026-06-18 14:52:23 | WARNING  | app.utils.jwt.jwt_utils:verify_token:107 - Token verification failed - JWT error: Not enough segments
2026-06-18 14:52:23 | WARNING  | app.utils.jwt.jwt_utils:verify_token:87 - Token verification failed - Token is blacklisted
2026-06-18 14:52:23 | INFO     | app.routes.adopter_routes:adopter_home:24 - GET /adopter/home - Request from user: adopter@test.com
2026-06-18 14:52:23 | INFO     | app.routes.adopter_routes:adopter_home:37 - Adopter home accessed successfully by user: adopter@test.com
2026-06-18 14:52:23 | INFO     | app.routes.adopter_routes:adopter_home:24 - GET /adopter/home - Request from user: admin.unauth@test.com
2026-06-18 14:52:23 | WARNING  | app.routes.adopter_routes:adopter_home:28 - Access denied for user: admin.unauth@test.com - role: admin
2026-06-18 14:52:23 | WARNING  | app.utils.jwt.jwt_utils:verify_token:78 - Token verification failed - No credentials provided
2026-06-18 14:52:23 | WARNING  | app.utils.jwt.jwt_utils:verify_token:107 - Token verification failed - JWT error: Not enough segments
2026-06-18 14:52:23 | WARNING  | app.utils.jwt.jwt_utils:verify_token:87 - Token verification failed - Token is blacklisted
2026-06-18 14:52:23 | INFO     | app.schemas.auth_schemas:validate_name:35 - Validating name: John
2026-06-18 14:52:23 | INFO     | app.schemas.auth_schemas:validate_name:41 - Name validation passed for: John
2026-06-18 14:52:23 | INFO     | app.schemas.auth_schemas:validate_name:35 - Validating name: Doe
2026-06-18 14:52:23 | INFO     | app.schemas.auth_schemas:validate_name:41 - Name validation passed for: Doe
2026-06-18 14:52:23 | INFO     | app.schemas.auth_schemas:validate_phone_number:48 - Validating phone number: 0912345678
2026-06-18 14:52:23 | INFO     | app.schemas.auth_schemas:validate_phone_number:59 - Phone number validation passed for: 0912345678
2026-06-18 14:52:23 | INFO     | app.schemas.auth_schemas:validate_password:66 - Validating password complexity
2026-06-18 14:52:23 | INFO     | app.schemas.auth_schemas:validate_password:76 - Password validation passed
2026-06-18 14:52:23 | INFO     | app.schemas.auth_schemas:validate_role:83 - Validating role: adopter
2026-06-18 14:52:23 | INFO     | app.schemas.auth_schemas:validate_role:87 - Role validation passed for: adopter
2026-06-18 14:52:23 | INFO     | app.routes.auth_routes:register:61 - POST /auth/register - Registration request for email: john.doe@test.com
2026-06-18 14:52:23 | INFO     | app.services.auth_service:register_user:26 - Registration attempt for email: john.doe@test.com
2026-06-18 14:52:24 | INFO     | app.services.auth_service:register_user:74 - Creating adopter user with email: john.doe@test.com
2026-06-18 14:52:24 | INFO     | app.services.auth_service:register_user:110 - Registration successful for user ID: 7, email: john.doe@test.com
2026-06-18 14:52:24 | INFO     | app.routes.auth_routes:register:81 - Registration successful - Adopter user ID: 7
2026-06-18 14:52:24 | INFO     | app.schemas.auth_schemas:validate_name:35 - Validating name: John
2026-06-18 14:52:24 | INFO     | app.schemas.auth_schemas:validate_name:41 - Name validation passed for: John
2026-06-18 14:52:24 | INFO     | app.schemas.auth_schemas:validate_name:35 - Validating name: Doe
2026-06-18 14:52:24 | INFO     | app.schemas.auth_schemas:validate_name:41 - Name validation passed for: Doe
2026-06-18 14:52:24 | INFO     | app.schemas.auth_schemas:validate_phone_number:48 - Validating phone number: 0912345678
2026-06-18 14:52:24 | INFO     | app.schemas.auth_schemas:validate_phone_number:59 - Phone number validation passed for: 0912345678
2026-06-18 14:52:24 | INFO     | app.schemas.auth_schemas:validate_password:66 - Validating password complexity
2026-06-18 14:52:24 | INFO     | app.schemas.auth_schemas:validate_password:76 - Password validation passed
2026-06-18 14:52:24 | INFO     | app.schemas.auth_schemas:validate_role:83 - Validating role: adopter
2026-06-18 14:52:24 | INFO     | app.schemas.auth_schemas:validate_role:87 - Role validation passed for: adopter
2026-06-18 14:52:24 | INFO     | app.routes.auth_routes:register:61 - POST /auth/register - Registration request for email: john.doe@test.com
2026-06-18 14:52:24 | INFO     | app.services.auth_service:register_user:26 - Registration attempt for email: john.doe@test.com
2026-06-18 14:52:24 | WARNING  | app.services.auth_service:register_user:35 - Registration failed - email already registered: john.doe@test.com
2026-06-18 14:52:24 | WARNING  | app.routes.auth_routes:register:92 - Registration failed - Email already registered: john.doe@test.com
2026-06-18 14:52:24 | INFO     | app.schemas.auth_schemas:validate_name:35 - Validating name: John
2026-06-18 14:52:24 | INFO     | app.schemas.auth_schemas:validate_name:41 - Name validation passed for: John
2026-06-18 14:52:24 | INFO     | app.schemas.auth_schemas:validate_name:35 - Validating name: Doe
2026-06-18 14:52:24 | INFO     | app.schemas.auth_schemas:validate_name:41 - Name validation passed for: Doe
2026-06-18 14:52:24 | INFO     | app.schemas.auth_schemas:validate_phone_number:48 - Validating phone number: 0912345678
2026-06-18 14:52:24 | INFO     | app.schemas.auth_schemas:validate_phone_number:59 - Phone number validation passed for: 0912345678
2026-06-18 14:52:24 | INFO     | app.schemas.auth_schemas:validate_password:66 - Validating password complexity
2026-06-18 14:52:24 | INFO     | app.schemas.auth_schemas:validate_password:76 - Password validation passed
2026-06-18 14:52:24 | INFO     | app.schemas.auth_schemas:validate_role:83 - Validating role: adopter
2026-06-18 14:52:24 | INFO     | app.schemas.auth_schemas:validate_role:87 - Role validation passed for: adopter
2026-06-18 14:52:24 | INFO     | app.routes.auth_routes:register:61 - POST /auth/register - Registration request for email: john.doe@test.com
2026-06-18 14:52:24 | INFO     | app.services.auth_service:register_user:26 - Registration attempt for email: john.doe@test.com
2026-06-18 14:52:24 | WARNING  | app.services.auth_service:register_user:35 - Registration failed - email already registered: john.doe@test.com
2026-06-18 14:52:24 | WARNING  | app.routes.auth_routes:register:92 - Registration failed - Email already registered: john.doe@test.com
2026-06-18 14:52:24 | INFO     | app.schemas.auth_schemas:validate_name:35 - Validating name: Jane
2026-06-18 14:52:24 | INFO     | app.schemas.auth_schemas:validate_name:41 - Name validation passed for: Jane
2026-06-18 14:52:24 | INFO     | app.schemas.auth_schemas:validate_name:35 - Validating name: John
2026-06-18 14:52:24 | INFO     | app.schemas.auth_schemas:validate_name:41 - Name validation passed for: John
2026-06-18 14:52:24 | INFO     | app.schemas.auth_schemas:validate_name:35 - Validating name: Doe
2026-06-18 14:52:24 | INFO     | app.schemas.auth_schemas:validate_name:41 - Name validation passed for: Doe
2026-06-18 14:52:24 | INFO     | app.schemas.auth_schemas:validate_phone_number:48 - Validating phone number: 0912345678
2026-06-18 14:52:24 | INFO     | app.schemas.auth_schemas:validate_phone_number:59 - Phone number validation passed for: 0912345678
2026-06-18 14:52:24 | INFO     | app.schemas.auth_schemas:validate_password:66 - Validating password complexity
2026-06-18 14:52:24 | INFO     | app.schemas.auth_schemas:validate_password:76 - Password validation passed
2026-06-18 14:52:24 | INFO     | app.schemas.auth_schemas:validate_role:83 - Validating role: adopter
2026-06-18 14:52:24 | INFO     | app.schemas.auth_schemas:validate_role:87 - Role validation passed for: adopter
2026-06-18 14:52:24 | INFO     | app.routes.auth_routes:register:61 - POST /auth/register - Registration request for email: secure.user@test.com
2026-06-18 14:52:24 | INFO     | app.services.auth_service:register_user:26 - Registration attempt for email: secure.user@test.com
2026-06-18 14:52:24 | INFO     | app.services.auth_service:register_user:74 - Creating adopter user with email: secure.user@test.com
2026-06-18 14:52:24 | INFO     | app.services.auth_service:register_user:110 - Registration successful for user ID: 8, email: secure.user@test.com
2026-06-18 14:52:24 | INFO     | app.routes.auth_routes:register:81 - Registration successful - Adopter user ID: 8
2026-06-18 14:52:24 | INFO     | app.schemas.auth_schemas:validate_name:35 - Validating name: John
2026-06-18 14:52:24 | INFO     | app.schemas.auth_schemas:validate_name:41 - Name validation passed for: John
2026-06-18 14:52:24 | INFO     | app.schemas.auth_schemas:validate_name:35 - Validating name: Doe
2026-06-18 14:52:24 | INFO     | app.schemas.auth_schemas:validate_name:41 - Name validation passed for: Doe
2026-06-18 14:52:24 | INFO     | app.schemas.auth_schemas:validate_phone_number:48 - Validating phone number: 0912345678
2026-06-18 14:52:24 | INFO     | app.schemas.auth_schemas:validate_phone_number:59 - Phone number validation passed for: 0912345678
2026-06-18 14:52:24 | INFO     | app.schemas.auth_schemas:validate_password:66 - Validating password complexity
2026-06-18 14:52:24 | INFO     | app.schemas.auth_schemas:validate_password:76 - Password validation passed
2026-06-18 14:52:24 | INFO     | app.schemas.auth_schemas:validate_role:83 - Validating role: adopter
2026-06-18 14:52:24 | INFO     | app.schemas.auth_schemas:validate_role:87 - Role validation passed for: adopter
2026-06-18 14:52:24 | INFO     | app.routes.auth_routes:register:61 - POST /auth/register - Registration request for email: login.test@test.com
2026-06-18 14:52:24 | INFO     | app.services.auth_service:register_user:26 - Registration attempt for email: login.test@test.com
2026-06-18 14:52:24 | INFO     | app.services.auth_service:register_user:74 - Creating adopter user with email: login.test@test.com
2026-06-18 14:52:24 | INFO     | app.services.auth_service:register_user:110 - Registration successful for user ID: 9, email: login.test@test.com
2026-06-18 14:52:24 | INFO     | app.routes.auth_routes:register:81 - Registration successful - Adopter user ID: 9
2026-06-18 14:52:24 | INFO     | app.routes.auth_routes:login:126 - POST /auth/login - Login request for email: login.test@test.com
2026-06-18 14:52:24 | INFO     | app.services.auth_service:login_user:125 - Login attempt for email: login.test@test.com
2026-06-18 14:52:25 | INFO     | app.services.auth_service:login_user:165 - Generating tokens for user ID: 9, role: adopter
2026-06-18 14:52:25 | INFO     | app.services.auth_service:login_user:206 - Login successful for user ID: 9, email: login.test@test.com
2026-06-18 14:52:25 | INFO     | app.routes.auth_routes:login:145 - Login successful for user ID: 9, email: login.test@test.com
2026-06-18 14:52:25 | INFO     | app.routes.auth_routes:login:126 - POST /auth/login - Login request for email: nonexistent@test.com
2026-06-18 14:52:25 | INFO     | app.services.auth_service:login_user:125 - Login attempt for email: nonexistent@test.com
2026-06-18 14:52:25 | WARNING  | app.services.auth_service:login_user:138 - Login failed - user not found: nonexistent@test.com
2026-06-18 14:52:25 | WARNING  | app.routes.auth_routes:login:161 - Login failed - Invalid credentials for email: nonexistent@test.com
2026-06-18 14:52:25 | INFO     | app.schemas.auth_schemas:validate_name:35 - Validating name: John
2026-06-18 14:52:25 | INFO     | app.schemas.auth_schemas:validate_name:41 - Name validation passed for: John
2026-06-18 14:52:25 | INFO     | app.schemas.auth_schemas:validate_name:35 - Validating name: Doe
2026-06-18 14:52:25 | INFO     | app.schemas.auth_schemas:validate_name:41 - Name validation passed for: Doe
2026-06-18 14:52:25 | INFO     | app.schemas.auth_schemas:validate_phone_number:48 - Validating phone number: 0912345678
2026-06-18 14:52:25 | INFO     | app.schemas.auth_schemas:validate_phone_number:59 - Phone number validation passed for: 0912345678
2026-06-18 14:52:25 | INFO     | app.schemas.auth_schemas:validate_password:66 - Validating password complexity
2026-06-18 14:52:25 | INFO     | app.schemas.auth_schemas:validate_password:76 - Password validation passed
2026-06-18 14:52:25 | INFO     | app.schemas.auth_schemas:validate_role:83 - Validating role: adopter
2026-06-18 14:52:25 | INFO     | app.schemas.auth_schemas:validate_role:87 - Role validation passed for: adopter
2026-06-18 14:52:25 | INFO     | app.routes.auth_routes:register:61 - POST /auth/register - Registration request for email: refresh.test@test.com
2026-06-18 14:52:25 | INFO     | app.services.auth_service:register_user:26 - Registration attempt for email: refresh.test@test.com
2026-06-18 14:52:25 | INFO     | app.services.auth_service:register_user:74 - Creating adopter user with email: refresh.test@test.com
2026-06-18 14:52:25 | INFO     | app.services.auth_service:register_user:110 - Registration successful for user ID: 10, email: refresh.test@test.com
2026-06-18 14:52:25 | INFO     | app.routes.auth_routes:register:81 - Registration successful - Adopter user ID: 10
2026-06-18 14:52:25 | INFO     | app.routes.auth_routes:login:126 - POST /auth/login - Login request for email: refresh.test@test.com
2026-06-18 14:52:25 | INFO     | app.services.auth_service:login_user:125 - Login attempt for email: refresh.test@test.com
2026-06-18 14:52:25 | INFO     | app.services.auth_service:login_user:165 - Generating tokens for user ID: 10, role: adopter
2026-06-18 14:52:25 | INFO     | app.services.auth_service:login_user:206 - Login successful for user ID: 10, email: refresh.test@test.com
2026-06-18 14:52:25 | INFO     | app.routes.auth_routes:login:145 - Login successful for user ID: 10, email: refresh.test@test.com
2026-06-18 14:52:26 | INFO     | app.routes.auth_routes:refresh:327 - POST /auth/refresh - Token refresh request
2026-06-18 14:52:26 | WARNING  | app.routes.auth_routes:refresh:348 - Token refresh rejected - Access token is still valid
2026-06-18 14:52:26 | INFO     | app.schemas.auth_schemas:validate_name:35 - Validating name: John
2026-06-18 14:52:26 | INFO     | app.schemas.auth_schemas:validate_name:41 - Name validation passed for: John
2026-06-18 14:52:26 | INFO     | app.schemas.auth_schemas:validate_name:35 - Validating name: Doe
2026-06-18 14:52:26 | INFO     | app.schemas.auth_schemas:validate_name:41 - Name validation passed for: Doe
2026-06-18 14:52:26 | INFO     | app.schemas.auth_schemas:validate_phone_number:48 - Validating phone number: 0912345678
2026-06-18 14:52:26 | INFO     | app.schemas.auth_schemas:validate_phone_number:59 - Phone number validation passed for: 0912345678
2026-06-18 14:52:26 | INFO     | app.schemas.auth_schemas:validate_password:66 - Validating password complexity
2026-06-18 14:52:26 | INFO     | app.schemas.auth_schemas:validate_password:76 - Password validation passed
2026-06-18 14:52:26 | INFO     | app.schemas.auth_schemas:validate_role:83 - Validating role: adopter
2026-06-18 14:52:26 | INFO     | app.schemas.auth_schemas:validate_role:87 - Role validation passed for: adopter
2026-06-18 14:52:26 | INFO     | app.routes.auth_routes:register:61 - POST /auth/register - Registration request for email: refresh.reject@test.com
2026-06-18 14:52:26 | INFO     | app.services.auth_service:register_user:26 - Registration attempt for email: refresh.reject@test.com
2026-06-18 14:52:26 | INFO     | app.services.auth_service:register_user:74 - Creating adopter user with email: refresh.reject@test.com
2026-06-18 14:52:26 | INFO     | app.services.auth_service:register_user:110 - Registration successful for user ID: 11, email: refresh.reject@test.com
2026-06-18 14:52:26 | INFO     | app.routes.auth_routes:register:81 - Registration successful - Adopter user ID: 11
2026-06-18 14:52:26 | INFO     | app.routes.auth_routes:login:126 - POST /auth/login - Login request for email: refresh.reject@test.com
2026-06-18 14:52:26 | INFO     | app.services.auth_service:login_user:125 - Login attempt for email: refresh.reject@test.com
2026-06-18 14:52:26 | INFO     | app.services.auth_service:login_user:165 - Generating tokens for user ID: 11, role: adopter
2026-06-18 14:52:26 | INFO     | app.services.auth_service:login_user:206 - Login successful for user ID: 11, email: refresh.reject@test.com
2026-06-18 14:52:26 | INFO     | app.routes.auth_routes:login:145 - Login successful for user ID: 11, email: refresh.reject@test.com
2026-06-18 14:52:26 | INFO     | app.routes.auth_routes:refresh:327 - POST /auth/refresh - Token refresh request
2026-06-18 14:52:26 | WARNING  | app.routes.auth_routes:refresh:348 - Token refresh rejected - Access token is still valid
2026-06-18 14:52:26 | INFO     | app.schemas.auth_schemas:validate_name:35 - Validating name: John
2026-06-18 14:52:26 | INFO     | app.schemas.auth_schemas:validate_name:41 - Name validation passed for: John
2026-06-18 14:52:26 | INFO     | app.schemas.auth_schemas:validate_name:35 - Validating name: Doe
2026-06-18 14:52:26 | INFO     | app.schemas.auth_schemas:validate_name:41 - Name validation passed for: Doe
2026-06-18 14:52:26 | INFO     | app.schemas.auth_schemas:validate_phone_number:48 - Validating phone number: 0912345678
2026-06-18 14:52:26 | INFO     | app.schemas.auth_schemas:validate_phone_number:59 - Phone number validation passed for: 0912345678
